   10
   445.1229  449.3080 1.6890 320.0000  240.0000 0 0 0 0 0
   3000
   3.2600000e+02   1.7800000e+02   3.2959626e-02  -3.4058280e-01   9.3963664e-01
   2.9800000e+02   1.6200000e+02  -1.1949892e-01  -4.2367798e-01   8.9789586e-01
   3.6000000e+02   2.4300000e+02   2.2167950e-01   1.6625963e-02   9.7497783e-01
   1.1700000e+02   2.9600000e+02  -9.1440500e-01   2.5224965e-01   3.1659693e-01
   4.1100000e+02   3.5900000e+02   4.5976721e-01   6.0123405e-01   6.5355316e-01
   1.7000000e+02   3.5100000e+02  -7.1243148e-01   5.2719930e-01   4.6314391e-01
   2.0000000e+02   3.1500000e+02  -6.1326189e-01   3.8328868e-01   6.9065161e-01
   5.8400000e+02   3.0900000e+02   9.6047625e-01   2.5103357e-01  -1.2028098e-01
   5.6000000e+01   2.2300000e+02  -9.9611684e-01  -6.4143888e-02  -6.0305832e-02
   4.9600000e+02   2.2100000e+02   8.5115405e-01  -9.1885949e-02   5.1681114e-01
   3.8000000e+01   2.9400000e+02  -9.5784601e-01   1.8341732e-01  -2.2110880e-01
   2.6200000e+02   1.0000000e+00  -2.3518526e-01  -9.6912545e-01   7.4052332e-02
   4.3100000e+02   2.0300000e+02   5.8413976e-01  -1.9471325e-01   7.8795145e-01
   6.1200000e+02   1.7000000e+02   9.2444966e-01  -2.2161464e-01  -3.1028982e-01
   1.6700000e+02   9.2000000e+01  -6.8524698e-01  -6.6285329e-01   3.0176497e-01
   4.0600000e+02   1.5600000e+02   4.5100595e-01  -4.4051744e-01   7.7623323e-01
   8.7000000e+01   9.6000000e+01  -8.4368648e-01  -5.2141997e-01  -1.2772756e-01
   3.8800000e+02   1.9500000e+02   3.6923182e-01  -2.4434458e-01   8.9664017e-01
   3.0700000e+02   3.9000000e+02  -6.5609959e-02   7.5703799e-01   6.5006832e-01
   9.0000000e+00   2.5400000e+02  -9.2357590e-01   4.1575764e-02  -3.8115484e-01
   4.3000000e+01   1.2900000e+02  -8.8608354e-01  -3.5507319e-01  -2.9795802e-01
   3.1200000e+02   7.8000000e+01  -3.9671967e-02  -8.0335732e-01   5.9417434e-01
   3.1700000e+02   2.7300000e+02  -1.6656493e-02   1.8322143e-01   9.8293055e-01
   4.6800000e+02   4.3400000e+02   6.0419191e-01   7.9198129e-01   8.7850891e-02
   2.5700000e+02   3.8900000e+02  -3.1262755e-01   7.3938898e-01   5.9629519e-01
   1.2200000e+02   2.9300000e+02  -9.0402290e-01   2.4198593e-01   3.5239951e-01
   3.1300000e+02   2.0700000e+02  -3.8859684e-02  -1.8319565e-01   9.8230814e-01
   2.4600000e+02   6.5000000e+01  -3.4908576e-01  -8.2554065e-01   4.4342054e-01
   5.2300000e+02   4.9000000e+01   7.1867022e-01  -6.7618725e-01  -1.6212319e-01
   5.2200000e+02   3.6100000e+02   8.4837300e-01   5.0818383e-01   1.4836595e-01
   1.7200000e+02   4.3000000e+01  -5.9914468e-01  -7.9751015e-01   7.0733393e-02
   3.5600000e+02   3.6600000e+02   1.8644443e-01   6.5255549e-01   7.3444523e-01
   4.3300000e+02   1.1300000e+02   5.5324322e-01  -6.2178663e-01   5.5434946e-01
   1.7500000e+02   1.2200000e+02  -6.8821870e-01  -5.6006764e-01   4.6117161e-01
   4.6500000e+02   3.3000000e+02   7.0910931e-01   4.4013681e-01   5.5085713e-01
   2.2500000e+02   4.1900000e+02  -4.3608955e-01   8.2168452e-01   3.6696109e-01
   6.0900000e+02   2.6400000e+02   9.6720634e-01   8.0321634e-02  -2.4095710e-01
   4.5800000e+02   3.9400000e+02   6.2737973e-01   7.0011941e-01   3.4092152e-01
   7.3000000e+01   1.9100000e+02  -9.8038904e-01  -1.9449013e-01   3.1794807e-02
   5.4000000e+02   2.7700000e+02   9.5881727e-01   1.6125563e-01   2.3380774e-01
   5.2500000e+02   3.3000000e+01   6.8129775e-01  -6.8794456e-01  -2.5013129e-01
   6.2700000e+02   3.1600000e+02   8.8469138e-01   2.1901155e-01  -4.1152777e-01
   6.1800000e+02   1.5300000e+02   8.8960722e-01  -2.5971754e-01  -3.7569375e-01
   3.8300000e+02   2.1300000e+02   3.4491581e-01  -1.4782106e-01   9.2692072e-01
   5.3100000e+02   3.2000000e+01   6.8288370e-01  -6.7317445e-01  -2.8373582e-01
   2.9700000e+02   9.2000000e+01  -1.1620988e-01  -7.4778535e-01   6.5369132e-01
   4.4700000e+02   3.2200000e+02   6.4039589e-01   4.1348396e-01   6.4724348e-01
   5.2000000e+01   1.7600000e+02  -9.6315622e-01  -2.3000746e-01  -1.3937955e-01
   5.9000000e+02   1.9200000e+02   9.7619898e-01  -1.7354649e-01  -1.3006598e-01
   1.5200000e+02   1.0100000e+02  -7.4236197e-01  -6.1421615e-01   2.6765132e-01
   1.7400000e+02   3.5600000e+02  -6.9361249e-01   5.5108938e-01   4.6389892e-01
   2.8400000e+02   4.0000000e+02  -1.7801009e-01   7.9115594e-01   5.8513647e-01
   2.8500000e+02   1.8200000e+02  -1.9170643e-01  -3.1768494e-01   9.2861452e-01
   3.7800000e+02   1.9500000e+02   3.1662596e-01  -2.4565807e-01   9.1618782e-01
   4.7000000e+01   1.9700000e+02  -9.7733800e-01  -1.5393969e-01  -1.4530315e-01
   5.8100000e+02   2.2100000e+02   9.9657689e-01  -7.2547743e-02  -3.9639950e-02
   1.0700000e+02   8.5000000e+01  -8.0746915e-01  -5.8759492e-01  -5.2208899e-02
   3.3800000e+02   4.0200000e+02   8.9148385e-02   8.0233547e-01   5.9017825e-01
   2.3000000e+01   7.2000000e+01  -7.2727240e-01  -4.1138641e-01  -5.4939611e-01
   1.0000000e+02   2.1500000e+02  -9.6329540e-01  -1.0946539e-01   2.4511081e-01
   2.4400000e+02   3.3900000e+02  -3.9651306e-01   5.1651043e-01   7.5894293e-01
   9.1000000e+01   2.9500000e+02  -9.6163292e-01   2.3095987e-01   1.4805290e-01
   3.6800000e+02   3.6000000e+02   2.4913158e-01   6.2282895e-01   7.4163169e-01
   3.8900000e+02   3.2100000e+02   3.6702476e-01   4.3085516e-01   8.2441292e-01
   4.7600000e+02   2.7200000e+02   7.7718603e-01   1.5942278e-01   6.0874153e-01
   1.5900000e+02   6.4000000e+01  -6.6951824e-01  -7.3189572e-01   1.2678320e-01
   3.1100000e+02   1.6900000e+02  -4.9186705e-02  -3.8802845e-01   9.2033395e-01
   3.1000000e+01   1.5000000e+01  -5.9227962e-01  -4.6111735e-01  -6.6073870e-01
   4.0400000e+02   1.3600000e+02   4.3362589e-01  -5.3687015e-01   7.2369816e-01
   1.2000000e+02   3.3700000e+02  -8.7362431e-01   4.2370779e-01   2.3927447e-01
   3.9100000e+02   3.1700000e+02   3.7826012e-01   4.1022576e-01   8.2983981e-01
   3.8000000e+02   3.1800000e+02   3.2149562e-01   4.1794431e-01   8.4968413e-01
   5.8100000e+02   5.6000000e+01   7.3793888e-01  -5.2023278e-01  -4.2988843e-01
   4.8600000e+02   3.9000000e+01   6.3644872e-01  -7.7063971e-01  -3.2364510e-02
   4.3700000e+02   4.0000000e+02   5.4244445e-01   7.4180437e-01   3.9430990e-01
   9.9000000e+01   4.1300000e+02  -7.7516621e-01   6.0680432e-01  -1.7580066e-01
   6.0200000e+02   1.9200000e+02   9.6305210e-01  -1.6392376e-01  -2.1368120e-01
   1.5800000e+02   3.2000000e+01  -6.1357662e-01  -7.8780208e-01  -5.3773717e-02
   5.4600000e+02   2.6200000e+02   9.7380427e-01   9.4795106e-02   2.0668606e-01
   3.6800000e+02   1.5500000e+02   2.5737343e-01  -4.5576545e-01   8.5207791e-01
   5.5300000e+02   3.0000000e+01   6.8218457e-01  -6.1484446e-01  -3.9571519e-01
   1.2900000e+02   3.9900000e+02  -7.6736572e-01   6.3880183e-01   5.5516498e-02
   1.2400000e+02   5.8000000e+01  -7.3036028e-01  -6.7819169e-01  -8.1424095e-02
   4.9600000e+02   3.1400000e+02   8.2869887e-01   3.4843021e-01   4.3801207e-01
   3.0000000e+02   1.5700000e+02  -1.0829802e-01  -4.4943679e-01   8.8672325e-01
   8.7000000e+01   5.0000000e+01  -7.3611426e-01  -6.0026485e-01  -3.1275855e-01
   3.0900000e+02   4.0700000e+02  -5.4093871e-02   8.2124332e-01   5.6800816e-01
   1.4500000e+02   4.0000000e+01  -6.5693377e-01  -7.5078146e-01  -6.9030569e-02
   3.2500000e+02   1.3300000e+02   2.6577835e-02  -5.6876567e-01   8.2207009e-01
   4.9600000e+02   4.0000000e+00   5.7544770e-01  -7.7162305e-01  -2.7103103e-01
   1.6100000e+02   2.9300000e+02  -7.8159235e-01   2.6053078e-01   5.6677784e-01
   1.2600000e+02   4.3700000e+02  -6.9412482e-01   7.0485871e-01  -1.4616747e-01
